customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,Postcode,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,industry_rank,Cluster
3021,Parker,Lukacs,M,4,1983-01-18,Null,Null,Mass Customer,N,No,9,40,243,VIC,4.0,3175.0,1,4,1,0,9,40,2,3,4,8,1
474,Consolata,Clacson,F,86,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,18,40,111,NSW,9.0,2567.0,0,86,3,0,18,40,1,1,9,3,3
1100,Cord,Braundt,M,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,N,No,15,40,211,QLD,3.0,4510.0,1,59,1,0,15,40,2,2,3,10,0
643,Carolee,Butters,F,48,1982-12-29,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10,40,122,VIC,4.0,3011.0,0,48,1,1,10,40,1,3,4,3,0
1921,Cybill,Wakes,F,70,1982-12-03,Accountant III,Null,Mass Customer,N,No,17,40,311,NSW,9.0,2777.0,0,70,1,0,17,40,3,1,9,8,3
511,Theo,Tolmie,F,92,1982-12-02,Dental Hygienist,Health,High Net Worth,N,No,10,40,422,NSW,3.0,2428.0,0,92,2,0,10,40,4,1,3,7,3
181,Pavla,Braunle,F,49,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,No,9,40,233,VIC,1.0,3638.0,0,49,1,0,9,40,2,3,1,10,0
2914,Jessamine,Brazear,F,76,1982-11-06,Health Coach IV,Health,Affluent Customer,N,Yes,11,40,444,NSW,9.0,2763.0,0,76,3,1,11,40,4,1,9,7,3
878,Clarence,Silby,M,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9,40,212,QLD,5.0,4800.0,1,31,1,1,9,40,2,2,5,10,1
1885,Jerome,Sheavills,M,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11,40,444,NSW,8.0,2530.0,1,18,2,1,11,40,4,1,8,7,1
3376,Amity,Widdall,F,74,1982-10-20,Null,Manufacturing,Mass Customer,N,No,16,40,122,NSW,9.0,2121.0,0,74,1,0,16,40,1,1,9,10,3
1642,Nollie,Matteoli,M,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3,40,222,NSW,10.0,2090.0,1,97,3,1,3,40,2,1,10,10,3
775,Nikita,Kilby,M,66,1982-09-21,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4,40,242,QLD,4.0,4350.0,1,66,3,0,4,40,2,2,4,10,0
1139,Shellysheldon,Wickey,M,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16,40,221,QLD,2.0,4127.0,1,52,1,1,16,40,2,2,2,10,0
3060,Milton,Gorini,M,28,1982-09-14,VP Accounting,Financial Services,Mass Customer,N,Yes,6,40,344,NSW,8.0,2166.0,1,28,1,1,6,40,3,1,8,9,1
1970,Carl,Eyre,M,51,1982-08-23,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7,40,443,VIC,10.0,3134.0,1,51,1,0,7,40,4,3,10,10,0
2554,Fan,Gaythwaite,F,76,1982-08-21,Software Engineer III,Null,High Net Worth,N,No,12,40,222,NSW,3.0,2380.0,0,76,2,0,12,40,2,1,3,8,3
3078,Mariel,Blacksell,F,54,1982-08-16,Safety Technician III,Retail,Mass Customer,N,No,7,40,111,NSW,6.0,2798.0,0,54,1,0,7,40,1,1,6,6,0
2982,Celisse,McCloughen,F,30,1982-08-08,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11,40,144,VIC,9.0,3195.0,0,30,1,1,11,40,1,3,9,9,1
2623,Zackariah,Catteroll,M,42,1982-07-28,Media Manager III,Property,Mass Customer,N,Yes,15,40,423,NSW,7.0,2445.0,1,42,1,1,15,40,4,1,7,5,2
2022,Mortimer,Iremonger,M,79,1982-07-03,Null,IT,Affluent Customer,N,No,7,40,423,NSW,7.0,2445.0,1,79,3,0,7,40,4,1,7,4,3
3278,Marcel,Eddolls,M,66,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,9,40,323,QLD,8.0,4105.0,1,66,3,0,9,40,3,2,8,9,0
3464,Etheline,Gerretsen,F,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4,40,311,NSW,10.0,2076.0,0,38,1,1,4,40,3,1,10,9,2
2449,Oates,Broadberrie,M,54,1982-06-01,Tax Accountant,Null,Affluent Customer,N,No,8,40,234,VIC,4.0,3216.0,1,54,3,0,8,40,2,3,4,8,0
989,Caralie,Morfett,F,43,1982-05-24,Project Manager,Financial Services,Mass Customer,N,No,17,41,333,QLD,4.0,4018.0,0,43,1,0,17,41,3,2,4,9,2
1400,Rikki,Eytel,F,51,1982-05-23,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7,41,244,QLD,4.0,4217.0,0,51,3,1,7,41,2,2,4,10,0
2373,Cordy,Readshall,F,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,41,222,VIC,7.0,3023.0,0,51,2,1,16,41,2,3,7,10,0
1255,Erhart,Glazebrook,M,5,1982-05-20,Null,Health,Affluent Customer,N,No,11,41,211,NSW,9.0,2478.0,1,5,3,0,11,41,2,1,9,7,1
3008,Etta,Criag,F,40,1982-05-13,Null,Health,High Net Worth,N,Yes,17,41,433,NSW,7.0,2560.0,0,40,2,1,17,41,4,1,7,7,2
2025,Agosto,Thon,M,59,1982-04-15,VP Quality Control,Null,Mass Customer,N,Yes,3,41,122,QLD,9.0,4060.0,1,59,1,1,3,41,1,2,9,8,0
3351,Chryste,Nornable,F,13,1982-04-13,Accounting Assistant II,Null,Affluent Customer,N,No,15,41,333,QLD,7.0,4214.0,0,13,3,0,15,41,3,2,7,8,1
3383,Dane,Swansbury,M,47,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10,41,334,VIC,8.0,3786.0,1,47,3,1,10,41,3,3,8,9,0
2219,Ansel,Napier,M,73,1982-03-01,Senior Quality Engineer,Null,High Net Worth,N,Yes,3,41,223,VIC,9.0,3216.0,1,73,2,1,3,41,2,3,9,8,3
117,Nance,Suttling,F,75,1982-02-23,Marketing Manager,Manufacturing,Mass Customer,N,No,15,41,444,QLD,6.0,4226.0,0,75,1,0,15,41,4,2,6,10,3
2139,Carolina,Brands,F,87,1982-02-06,Accountant II,IT,Affluent Customer,N,Yes,7,41,224,VIC,7.0,3756.0,0,87,3,1,7,41,2,3,7,4,3
978,Erena,Escalero,F,40,1982-01-31,Nurse Practicioner,Null,High Net Worth,N,No,15,41,122,NSW,1.0,2460.0,0,40,2,0,15,41,1,1,1,8,2
1925,AMta,Dickens,F,34,1982-01-28,Null,Null,Mass Customer,N,Yes,7,41,442,QLD,7.0,4556.0,0,34,1,1,7,41,4,2,7,8,2
1218,Marlie,Lister,F,12,1982-01-09,Null,Null,Mass Customer,N,Yes,7,41,234,VIC,7.0,3037.0,0,12,1,1,7,41,2,3,7,8,1
2424,Loren,Batkin,M,17,1982-01-06,Null,Null,Affluent Customer,N,Yes,15,41,242,QLD,6.0,4879.0,1,17,3,1,15,41,2,2,6,8,1
1986,Melania,Ruske,F,53,1981-12-30,Null,Retail,Mass Customer,N,No,16,41,232,NSW,8.0,2170.0,0,53,1,0,16,41,2,1,8,6,0
115,Alberik,Mereweather,M,77,1981-12-21,Account Executive,Health,Mass Customer,N,No,18,41,443,VIC,1.0,3844.0,1,77,1,0,18,41,4,3,1,7,3
533,Conny,Shearmer,M,40,1981-12-14,Database Administrator III,Retail,Mass Customer,N,No,11,41,434,NSW,7.0,2021.0,1,40,1,0,11,41,4,1,7,6,2
2922,Wallache,Tatlow,M,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,Yes,10,41,423,QLD,4.0,4210.0,1,34,3,1,10,41,4,2,4,10,2
2070,Tiphany,Leppington,F,0,1981-12-05,Recruiting Manager,Null,Mass Customer,N,No,8,41,444,NSW,7.0,2318.0,0,0,1,0,8,41,4,1,7,8,1
119,Willey,Chastanet,M,9,1981-12-04,Associate Professor,Null,High Net Worth,N,Yes,9,41,323,VIC,7.0,3070.0,1,9,2,1,9,41,3,3,7,8,1
198,Vanya,Gumb,F,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,N,No,16,41,244,VIC,7.0,3021.0,0,82,1,0,16,41,2,3,7,3,3
1594,Rolando,Amyes,M,62,1981-11-26,Human Resources Manager,Property,Mass Customer,N,No,7,41,434,NSW,10.0,2100.0,1,62,1,0,7,41,4,1,10,5,0
1163,Manolo,Dwire,M,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,41,221,VIC,9.0,3145.0,1,77,2,1,8,41,2,3,9,9,3
40,Tomasine,Jerche,F,91,1981-10-27,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,14,41,434,NSW,8.0,2207.0,0,91,3,0,14,41,4,1,8,10,3
628,Mallissa,Gillespie,F,14,1981-10-24,Actuary,Financial Services,Mass Customer,N,No,13,41,221,QLD,4.0,4132.0,0,14,1,0,13,41,2,2,4,9,1
44,Neron,Verick,M,63,1981-10-18,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17,41,344,QLD,2.0,4670.0,1,63,3,1,17,41,3,2,2,3,0
2217,Kristofor,Juris,M,98,1981-10-17,Paralegal,Financial Services,Mass Customer,N,No,16,41,344,QLD,2.0,4421.0,1,98,1,0,16,41,3,2,2,9,3
2553,Buddy,Morfell,M,42,1981-10-09,Null,Null,High Net Worth,N,Yes,13,41,144,QLD,7.0,4160.0,1,42,2,1,13,41,1,2,7,8,2
853,Nolana,Rotter,F,26,1981-10-04,Media Manager I,Retail,Mass Customer,N,Yes,16,41,244,NSW,2.0,2650.0,0,26,1,1,16,41,2,1,2,6,1
1652,Ulrikaumeko,Heffernon,F,53,1981-09-24,Operator,Manufacturing,High Net Worth,N,Yes,7,41,132,QLD,10.0,4011.0,0,53,2,1,7,41,1,2,10,10,0
1141,Shannah,Gritsaev,F,70,1981-09-19,Null,Financial Services,High Net Worth,N,Yes,4,41,121,VIC,11.0,3162.0,0,70,2,1,4,41,1,3,11,9,0
279,Tamera,Hinckes,F,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,No,11,41,432,NSW,11.0,2036.0,0,0,1,0,11,41,4,1,11,10,1
397,Nerissa,Foote,F,86,1981-09-02,Paralegal,Financial Services,Affluent Customer,N,Yes,5,41,233,QLD,7.0,4124.0,0,86,3,1,5,41,2,2,7,9,3
1328,Stavro,Gargett,M,19,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6,41,444,VIC,8.0,3806.0,1,19,1,1,6,41,4,3,8,4,1
3249,Cortney,Leet,F,46,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14,41,344,NSW,4.0,2325.0,0,46,1,1,14,41,3,1,4,10,2
3263,Quentin,Forte,F,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5,41,321,NSW,9.0,2135.0,0,37,3,0,5,41,3,1,9,10,2
2531,Brendan,Verbeke,M,48,1981-08-20,Teacher,Property,High Net Worth,N,Yes,8,41,443,NSW,5.0,2340.0,1,48,2,1,8,41,4,1,5,5,0
2535,Butch,Broadnicke,M,53,1981-08-20,Accountant III,Financial Services,Affluent Customer,N,No,13,41,433,QLD,4.0,4209.0,1,53,3,0,13,41,4,2,4,9,0
2493,Rey,Collum,M,56,1981-08-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,41,212,NSW,11.0,2203.0,1,56,1,1,17,41,2,1,11,3,0
891,Talbot,Andrioni,M,21,1981-08-06,Occupational Therapist,Health,High Net Worth,N,Yes,9,41,422,VIC,12.0,3124.0,1,21,2,1,9,41,4,3,12,7,1
3043,Kelcey,Argontt,F,21,1981-08-03,Legal Assistant,Null,Mass Customer,N,Yes,18,41,422,NSW,8.0,2217.0,0,21,1,1,18,41,4,1,8,8,1
2785,Gennifer,Baily,F,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,No,8,41,233,QLD,6.0,4054.0,0,9,1,0,8,41,2,2,6,9,1
1743,Pall,Creek,M,80,1981-07-25,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8,41,144,QLD,3.0,4570.0,1,80,3,1,8,41,1,2,3,10,3
821,Gregoor,Aronovitz,M,41,1981-07-24,Financial Analyst,Financial Services,Mass Customer,N,Yes,7,41,323,NSW,8.0,2530.0,1,41,1,1,7,41,3,1,8,9,2
972,Dena,Crewdson,F,81,1981-07-23,Project Manager,Retail,Mass Customer,N,Yes,10,41,112,QLD,5.0,4227.0,0,81,1,1,10,41,1,2,5,6,3
189,Umberto,Torricella,M,73,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,No,10,41,424,VIC,4.0,3031.0,1,73,3,0,10,41,4,3,4,9,3
997,Ambros,Kernes,M,30,1981-07-03,Teacher,Telecommunications,Mass Customer,N,Yes,13,41,243,NSW,9.0,2146.0,1,30,1,1,13,41,2,1,9,1,1
2873,Elvina,Saiger,F,59,1981-06-25,Cost Accountant,Financial Services,Mass Customer,N,No,13,41,112,NSW,8.0,2486.0,0,59,1,0,13,41,1,1,8,9,0
1580,Laird,Prover,M,23,1981-06-21,Associate Professor,Retail,High Net Worth,N,No,5,41,243,QLD,3.0,4227.0,1,23,2,0,5,41,2,2,3,6,1
2393,Dorian,Colledge,F,68,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,11,41,111,QLD,7.0,4179.0,0,68,2,1,11,41,1,2,7,7,0
1648,Prissie,Dyde,F,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,8,41,422,VIC,10.0,3197.0,0,22,1,0,8,41,4,3,10,9,1
830,Jayson,Chilcott,M,58,1981-05-31,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,41,132,NSW,8.0,2228.0,1,58,3,0,6,41,1,1,8,10,0
2412,Tiffi,Havercroft,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,42,333,QLD,8.0,4051.0,0,77,3,0,8,42,3,2,8,10,3
1112,Jarrett,Chiplin,M,25,1981-05-22,Null,Null,Mass Customer,N,Yes,13,42,111,NSW,11.0,2204.0,1,25,1,1,13,42,1,1,11,8,1
3485,Berthe,Ludwell,F,11,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9,42,312,NSW,8.0,2620.0,0,11,2,1,9,42,3,1,8,9,1
3427,Mace,Edington,M,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17,42,443,NSW,9.0,2226.0,1,67,1,1,17,42,4,1,9,9,0
2822,Rebecca,Shaughnessy,F,83,1981-05-14,Professor,Null,Mass Customer,N,No,3,42,444,VIC,12.0,3124.0,0,83,1,0,3,42,4,3,12,8,3
148,Jaquith,Maffey,F,69,1981-05-08,Programmer Analyst III,Null,Mass Customer,N,Yes,5,42,323,VIC,8.0,3216.0,0,69,1,1,5,42,3,3,8,8,0
2379,Trixie,Piscopiello,F,85,1981-05-05,Occupational Therapist,Health,Affluent Customer,N,Yes,15,42,444,NSW,10.0,2222.0,0,85,3,1,15,42,4,1,10,7,3
748,Linet,Postill,F,51,1981-04-21,VP Marketing,Financial Services,High Net Worth,N,No,7,42,243,NSW,9.0,2176.0,0,51,2,0,7,42,2,1,9,9,0
349,Vinnie,Usherwood,F,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,42,121,VIC,11.0,3127.0,0,35,2,0,4,42,1,3,11,10,2
743,Pattin,Morican,M,89,1981-04-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13,42,124,NSW,10.0,2031.0,1,89,1,1,13,42,1,1,10,9,3
3195,Vickie,West,F,4,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,N,No,18,42,243,NSW,8.0,2077.0,0,4,1,0,18,42,2,1,8,10,1
2717,Frederic,McGown,M,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13,42,344,NSW,5.0,2580.0,1,31,1,0,13,42,3,1,5,7,1
1226,Constantia,Sirr,F,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13,42,321,VIC,7.0,3029.0,0,32,1,1,13,42,3,3,7,7,1
346,Timmie,Eisikowitz,M,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3,42,444,NSW,10.0,2155.0,1,68,1,0,3,42,4,1,10,9,0
2290,Myca,Standley,M,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5,42,234,VIC,3.0,3631.0,1,18,1,1,5,42,2,3,3,10,1
2975,Deva,Carnow,F,67,1981-03-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14,42,112,NSW,9.0,2204.0,0,67,1,0,14,42,1,1,9,9,0
152,Stephana,Cardew,F,5,1981-03-03,Compensation Analyst,Financial Services,Mass Customer,N,No,16,42,112,NSW,12.0,2069.0,0,5,1,0,16,42,1,1,12,9,1
3115,Rip,Spiers,M,40,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8,42,123,VIC,7.0,3805.0,1,40,1,0,8,42,1,3,7,10,2
546,Jorie,Pigott,F,80,1981-02-24,Information Systems Manager,Health,Mass Customer,N,Yes,12,42,324,NSW,2.0,2340.0,0,80,1,1,12,42,3,1,2,7,3
1356,Ofella,Walbrook,F,12,1981-02-24,Account Representative I,Null,High Net Worth,N,No,13,42,333,VIC,8.0,3076.0,0,12,2,0,13,42,3,3,8,8,1
2432,Ebba,Melhuish,F,67,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5,42,342,NSW,10.0,2144.0,0,67,3,1,5,42,3,1,10,10,0
2423,Lenci,Symcox,M,49,1981-02-20,Professor,IT,Mass Customer,N,Yes,20,42,211,VIC,9.0,3161.0,1,49,1,1,20,42,2,3,9,4,2
1297,Shay,Gimbart,M,91,1981-02-12,Social Worker,Health,Mass Customer,N,No,3,42,432,QLD,7.0,4210.0,1,91,1,0,3,42,4,2,7,7,3
3124,Anastasie,Le Grand,F,73,1981-02-03,Account Executive,Retail,High Net Worth,N,Yes,9,42,311,NSW,6.0,2560.0,0,73,2,1,9,42,3,1,6,6,3
2223,Sarita,Georgiev,F,38,1981-01-29,Professor,Health,Mass Customer,N,No,12,42,243,VIC,5.0,3006.0,0,38,1,0,12,42,2,3,5,7,2
2876,Swen,McGarahan,M,68,1981-01-29,General Manager,Retail,High Net Worth,N,No,10,42,111,NSW,10.0,2044.0,1,68,2,0,10,42,1,1,10,6,0
419,Chrissie,Bernardini,F,34,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,17,42,444,QLD,8.0,4223.0,0,34,3,0,17,42,4,2,8,10,2
3349,Byram,Lamberts,M,11,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9,42,122,VIC,9.0,3196.0,1,11,3,0,9,42,1,3,9,2,1
3304,Tymothy,Rodder,M,43,1981-01-19,Null,Null,Mass Customer,N,No,12,42,243,QLD,8.0,4122.0,1,43,1,0,12,42,2,2,8,8,2
988,Andree,Simonato,F,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,N,No,7,42,111,QLD,6.0,4161.0,0,35,2,0,7,42,1,2,6,10,2
3212,Corella,Bartomeu,F,62,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13,42,144,NSW,12.0,2065.0,0,62,3,0,13,42,1,1,12,9,0
2572,Sheila,McInulty,F,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13,42,244,NSW,10.0,2075.0,0,30,1,0,13,42,2,1,10,9,1
2,Eli,Bockman,M,81,1980-12-16,Administrative Officer,Financial Services,Mass Customer,N,Yes,16,42,112,NSW,10.0,2153.0,1,81,1,1,16,42,1,1,10,9,3
457,Querida,Danilchev,F,70,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17,42,123,NSW,9.0,2759.0,0,70,2,1,17,42,1,1,9,9,3
1429,Dante,Jikylls,M,94,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,12,42,341,NSW,2.0,2794.0,1,94,1,1,12,42,3,1,2,7,3
1403,Germana,McFadin,F,18,1980-12-01,Geologist II,Retail,Mass Customer,N,No,16,42,111,VIC,7.0,3030.0,0,18,1,0,16,42,1,3,7,6,1
354,Mavra,Donavan,F,87,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,9,42,233,NSW,5.0,2830.0,0,87,1,0,9,42,2,1,5,5,3
807,Lorne,Quested,F,48,1980-11-25,Safety Technician I,Null,Affluent Customer,N,No,16,42,222,NSW,8.0,2282.0,0,48,3,0,16,42,2,1,8,8,2
1606,Shayne,Ellesworthe,F,93,1980-11-25,Environmental Specialist,Null,Affluent Customer,N,Yes,9,42,323,VIC,7.0,3023.0,0,93,3,1,9,42,3,3,7,8,3
1338,Giuseppe,Tezure,M,53,1980-11-24,Product Engineer,Null,High Net Worth,N,No,14,42,111,VIC,9.0,3804.0,1,53,2,0,14,42,1,3,9,8,0
1955,Thornton,Vereker,M,18,1980-11-22,Environmental Specialist,Null,Mass Customer,N,No,11,42,211,NSW,9.0,2281.0,1,18,1,0,11,42,2,1,9,8,1
1282,Garald,Pidler,M,99,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14,42,344,QLD,5.0,4340.0,1,99,3,1,14,42,3,2,5,3,3
2429,Emeline,Baldi,F,54,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3,42,112,NSW,9.0,2170.0,0,54,1,1,3,42,1,1,9,10,0
2690,Sissie,Giordano,F,17,1980-11-06,Registered Nurse,Health,Affluent Customer,N,Yes,12,42,121,NSW,9.0,2177.0,0,17,3,1,12,42,1,1,9,7,1
669,Fleur,Whittlesea,F,73,1980-11-02,Research Associate,Null,Mass Customer,N,No,3,42,444,QLD,7.0,4053.0,0,73,1,0,3,42,4,2,7,8,3
348,Gan,Devoy,M,20,1980-11-01,Assistant Professor,Retail,Mass Customer,N,Yes,9,42,132,NSW,10.0,2768.0,1,20,1,1,9,42,1,1,10,6,1
1829,Darcy,Jaslem,M,82,1980-10-29,Editor,Null,Mass Customer,N,No,14,42,411,NSW,10.0,2200.0,1,82,1,0,14,42,4,1,10,8,3
2597,Carita,Kemwall,F,58,1980-10-25,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11,42,433,QLD,10.0,4217.0,0,58,2,1,11,42,4,2,10,10,0
1721,Delcine,Hansod,F,82,1980-10-22,Senior Quality Engineer,Financial Services,High Net Worth,N,No,14,42,443,QLD,4.0,4817.0,0,82,2,0,14,42,4,2,4,9,3
1749,Debbi,Petschelt,F,66,1980-10-22,Null,Telecommunications,High Net Worth,N,No,4,42,211,VIC,9.0,3149.0,0,66,2,0,4,42,2,3,9,1,0
2750,Sybille,Maddison,F,42,1980-10-18,Null,Property,High Net Worth,N,No,20,42,344,VIC,10.0,3130.0,0,42,2,0,20,42,3,3,10,5,2
301,Hildy,Bilbrook,F,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,No,19,42,111,NSW,7.0,2320.0,0,54,2,0,19,42,1,1,7,10,0
353,Antonia,Cardis,F,9,1980-10-09,Information Systems Manager,Null,Mass Customer,N,No,3,42,344,VIC,9.0,3134.0,0,9,1,0,3,42,3,3,9,8,1
801,Bertram,Linn,M,28,1980-10-08,Geologist IV,Null,Affluent Customer,N,No,20,42,111,QLD,3.0,4514.0,1,28,3,0,20,42,1,2,3,8,1
1293,Vidovic,Fretson,M,89,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8,42,124,QLD,6.0,4300.0,1,89,1,0,8,42,1,2,6,4,3
2129,Barron,Waszkiewicz,M,26,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,3,42,111,NSW,9.0,2164.0,1,26,2,0,3,42,1,1,9,10,1
1407,Tamarah,Sobtka,F,43,1980-10-04,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9,42,443,VIC,10.0,3015.0,0,43,1,1,9,42,4,3,10,10,2
2466,Araldo,Klamp,M,62,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16,42,321,QLD,1.0,4650.0,1,62,2,0,16,42,3,2,1,3,0
50,Whitby,Schapero,M,38,1980-10-01,Account Executive,Manufacturing,Mass Customer,N,Yes,16,42,344,NSW,10.0,2047.0,1,38,1,1,16,42,3,1,10,10,2
2560,Sherm,Tythe,M,7,1980-10-01,Developer IV,Null,Mass Customer,N,No,21,42,244,NSW,8.0,2000.0,1,7,1,0,21,42,2,1,8,8,1
2562,Boonie,Withams,M,98,1980-09-26,Internal Auditor,Retail,Mass Customer,N,No,13,42,143,VIC,5.0,3677.0,1,98,1,0,13,42,1,3,5,6,3
2787,Teressa,Tague,F,92,1980-09-26,Marketing Assistant,Null,Affluent Customer,N,Yes,6,42,334,VIC,9.0,3018.0,0,92,3,1,6,42,3,3,9,8,3
2289,Kissie,Steanson,F,97,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13,42,223,VIC,1.0,3630.0,0,97,3,1,13,42,2,3,1,7,3
776,Stanley,Seven,M,30,1980-09-24,Financial Analyst,Financial Services,High Net Worth,N,No,20,42,442,QLD,4.0,4869.0,1,30,2,0,20,42,4,2,4,9,1
2893,Erik,Pothecary,M,84,1980-09-23,Analog Circuit Design manager,Null,Mass Customer,N,No,11,42,213,NSW,8.0,2763.0,1,84,1,0,11,42,2,1,8,8,3
2261,Gerome,Monshall,M,81,1980-09-21,Account Representative II,Health,Mass Customer,N,Yes,13,42,321,VIC,11.0,3101.0,1,81,1,1,13,42,3,3,11,7,3
21,Mile,Cammocke,M,74,1980-09-20,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16,42,423,NSW,7.0,2650.0,1,74,3,1,16,42,4,1,7,10,3
2135,Teador,Laurant,M,97,1980-09-18,Structural Engineer,Null,Mass Customer,N,Yes,15,42,111,NSW,12.0,2063.0,1,97,1,1,15,42,1,1,12,8,3
2055,Harmon,Bakster,M,46,1980-09-14,Administrative Assistant III,Retail,High Net Worth,N,No,7,42,444,NSW,3.0,2327.0,1,46,2,0,7,42,4,1,3,6,2
92,Jodee,Judkins,F,98,1980-09-11,Recruiting Manager,Health,Mass Customer,N,No,12,42,313,VIC,10.0,3133.0,0,98,1,0,12,42,3,3,10,7,3
1933,Ephraim,Fulep,M,72,1980-09-10,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18,42,344,NSW,11.0,2221.0,1,72,3,0,18,42,3,1,11,10,3
3420,Norby,Elion,M,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,42,444,QLD,5.0,4118.0,1,96,1,1,19,42,4,2,5,9,3
1571,Tadeas,McUre,M,19,1980-09-08,Clinical Specialist,Health,Mass Customer,N,Yes,22,42,424,NSW,11.0,2121.0,1,19,1,1,22,42,4,1,11,7,1
3149,Caprice,Pack,F,31,1980-09-03,Tax Accountant,Null,Affluent Customer,N,Yes,5,42,312,VIC,10.0,3141.0,0,31,3,1,5,42,3,3,10,8,1
2986,Ettore,Bere,M,60,1980-09-01,Null,Financial Services,Mass Customer,N,No,13,42,344,NSW,9.0,2199.0,1,60,1,0,13,42,3,1,9,9,0
1120,Jacquelyn,Rowlinson,F,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12,42,431,NSW,9.0,2168.0,0,87,3,0,12,42,4,1,9,6,3
908,Carry,Tomlett,F,86,1980-08-28,Null,Financial Services,Affluent Customer,N,Yes,17,42,442,VIC,8.0,3084.0,0,86,3,1,17,42,4,3,8,9,3
